id,pais,ciudad,region_geografica,servicio,metrica,spearman_rho,p_valor,significativo
51,Colombia,Apartadó,Caribe (Urabá),parque,closeness_c,-0.054,0.005262,True
51,Colombia,Apartadó,Caribe (Urabá),parque,degree_c,-0.3127,0.0,True
51,Colombia,Apartadó,Caribe (Urabá),policia,betweenness_c,-0.1605,0.0,True
51,Colombia,Apartadó,Caribe (Urabá),policia,closeness_c,-0.3048,0.0,True
51,Colombia,Apartadó,Caribe (Urabá),policia,degree_c,-0.1547,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),bomberos,betweenness_c,-0.1309,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),bomberos,closeness_c,-0.5423,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),bomberos,degree_c,-0.1325,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),clinica,betweenness_c,-0.1208,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),clinica,closeness_c,-0.4061,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),clinica,degree_c,-0.1024,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),escuela,betweenness_c,-0.1683,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),escuela,closeness_c,-0.439,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),escuela,degree_c,-0.2025,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),farmacia,betweenness_c,-0.1138,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),farmacia,closeness_c,-0.489,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),farmacia,degree_c,-0.0936,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),hospital,betweenness_c,-0.1279,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),hospital,closeness_c,-0.4553,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),hospital,degree_c,-0.1226,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),mercado,betweenness_c,-0.1696,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),mercado,closeness_c,-0.4545,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),mercado,degree_c,-0.1537,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),parque,betweenness_c,-0.156,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),parque,closeness_c,-0.3957,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),parque,degree_c,-0.2238,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),policia,betweenness_c,-0.1286,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),policia,closeness_c,-0.5555,0.0,True
52,Colombia,Jamundí,Andina (metro Cali),policia,degree_c,-0.1286,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),bomberos,betweenness_c,-0.1,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),bomberos,closeness_c,-0.7104,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),bomberos,degree_c,-0.077,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),clinica,betweenness_c,-0.1001,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),clinica,closeness_c,-0.5847,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),clinica,degree_c,-0.1138,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),escuela,betweenness_c,-0.1922,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),escuela,closeness_c,-0.0885,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),escuela,degree_c,-0.301,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),farmacia,betweenness_c,-0.1218,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),farmacia,closeness_c,-0.8231,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),farmacia,degree_c,-0.0929,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),mercado,betweenness_c,-0.1709,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),mercado,closeness_c,-0.2774,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),mercado,degree_c,-0.243,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),parque,betweenness_c,-0.1795,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),parque,closeness_c,-0.0575,9e-06,True
53,Colombia,Girón,Andina (metro Bucaramanga),parque,degree_c,-0.2735,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),policia,betweenness_c,-0.1096,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),policia,closeness_c,-0.2387,0.0,True
53,Colombia,Girón,Andina (metro Bucaramanga),policia,degree_c,-0.168,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),bomberos,betweenness_c,-0.1451,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),bomberos,closeness_c,-0.7885,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),bomberos,degree_c,-0.2623,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),escuela,betweenness_c,-0.1528,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),escuela,closeness_c,-0.6527,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),escuela,degree_c,-0.275,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),farmacia,betweenness_c,-0.1329,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),farmacia,closeness_c,-0.6277,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),farmacia,degree_c,-0.2742,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),hospital,betweenness_c,-0.1471,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),hospital,closeness_c,-0.728,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),hospital,degree_c,-0.2452,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),mercado,betweenness_c,-0.1482,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),mercado,closeness_c,-0.5204,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),mercado,degree_c,-0.2527,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),parque,betweenness_c,-0.1687,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),parque,closeness_c,-0.5465,0.0,True
54,Colombia,Piedecuesta,Andina (metro Bucaramanga),parque,degree_c,-0.31,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,bomberos,betweenness_c,-0.1346,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,bomberos,closeness_c,-0.5366,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,bomberos,degree_c,-0.1716,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,clinica,betweenness_c,-0.1319,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,clinica,closeness_c,-0.3978,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,clinica,degree_c,-0.1954,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,escuela,betweenness_c,-0.168,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,escuela,closeness_c,-0.4778,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,escuela,degree_c,-0.2601,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,farmacia,betweenness_c,-0.1864,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,farmacia,closeness_c,-0.518,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,farmacia,degree_c,-0.3575,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,hospital,betweenness_c,-0.1448,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,hospital,closeness_c,-0.5932,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,hospital,degree_c,-0.1691,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,mercado,betweenness_c,-0.1713,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,mercado,closeness_c,-0.3745,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,mercado,degree_c,-0.2808,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,parque,betweenness_c,-0.1539,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,parque,closeness_c,-0.5094,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,parque,degree_c,-0.189,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,policia,betweenness_c,-0.131,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,policia,closeness_c,-0.5125,0.0,True
55,Colombia,Yopal,Orinoquía / Llanos,policia,degree_c,-0.1965,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),clinica,betweenness_c,-0.1962,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),clinica,closeness_c,-0.7985,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),clinica,degree_c,-0.1625,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),escuela,betweenness_c,-0.1923,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),escuela,closeness_c,-0.425,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),escuela,degree_c,-0.1763,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),farmacia,betweenness_c,-0.2053,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),farmacia,closeness_c,-0.642,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),farmacia,degree_c,-0.1769,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),hospital,betweenness_c,-0.1988,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),hospital,closeness_c,-0.6386,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),hospital,degree_c,-0.1578,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),mercado,betweenness_c,-0.2461,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),mercado,closeness_c,-0.3706,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),mercado,degree_c,-0.1781,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),parque,betweenness_c,-0.2181,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),parque,closeness_c,-0.4633,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),parque,degree_c,-0.1801,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),policia,betweenness_c,-0.1807,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),policia,closeness_c,-0.6393,0.0,True
56,Colombia,Florencia,Amazonía (piedemonte),policia,degree_c,-0.1406,0.0,True
57,Colombia,Maicao,Caribe (frontera),clinica,betweenness_c,-0.2144,0.0,True
57,Colombia,Maicao,Caribe (frontera),clinica,closeness_c,-0.6921,0.0,True
57,Colombia,Maicao,Caribe (frontera),clinica,degree_c,-0.3527,0.0,True
57,Colombia,Maicao,Caribe (frontera),escuela,betweenness_c,-0.2136,0.0,True
57,Colombia,Maicao,Caribe (frontera),escuela,closeness_c,-0.4673,0.0,True
57,Colombia,Maicao,Caribe (frontera),escuela,degree_c,-0.3454,0.0,True
57,Colombia,Maicao,Caribe (frontera),farmacia,betweenness_c,-0.1276,0.0,True
57,Colombia,Maicao,Caribe (frontera),farmacia,closeness_c,-0.4671,0.0,True
57,Colombia,Maicao,Caribe (frontera),farmacia,degree_c,-0.2475,0.0,True
57,Colombia,Maicao,Caribe (frontera),hospital,betweenness_c,-0.1572,0.0,True
57,Colombia,Maicao,Caribe (frontera),hospital,closeness_c,-0.4661,0.0,True
57,Colombia,Maicao,Caribe (frontera),hospital,degree_c,-0.2155,0.0,True
57,Colombia,Maicao,Caribe (frontera),mercado,betweenness_c,-0.206,0.0,True
57,Colombia,Maicao,Caribe (frontera),mercado,closeness_c,-0.6672,0.0,True
57,Colombia,Maicao,Caribe (frontera),mercado,degree_c,-0.3339,0.0,True
57,Colombia,Maicao,Caribe (frontera),parque,betweenness_c,-0.198,0.0,True
57,Colombia,Maicao,Caribe (frontera),parque,closeness_c,-0.5563,0.0,True
57,Colombia,Maicao,Caribe (frontera),parque,degree_c,-0.3389,0.0,True
58,Colombia,Turbo,Caribe (Urabá),bomberos,betweenness_c,-0.2138,0.0,True
58,Colombia,Turbo,Caribe (Urabá),bomberos,closeness_c,-0.8124,0.0,True
58,Colombia,Turbo,Caribe (Urabá),bomberos,degree_c,-0.3324,0.0,True
58,Colombia,Turbo,Caribe (Urabá),clinica,betweenness_c,-0.22,0.0,True
58,Colombia,Turbo,Caribe (Urabá),clinica,closeness_c,-0.6739,0.0,True
58,Colombia,Turbo,Caribe (Urabá),clinica,degree_c,-0.4243,0.0,True
58,Colombia,Turbo,Caribe (Urabá),escuela,betweenness_c,-0.2439,0.0,True
58,Colombia,Turbo,Caribe (Urabá),escuela,closeness_c,-0.5887,0.0,True
58,Colombia,Turbo,Caribe (Urabá),escuela,degree_c,-0.4251,0.0,True
58,Colombia,Turbo,Caribe (Urabá),farmacia,betweenness_c,-0.2636,0.0,True
58,Colombia,Turbo,Caribe (Urabá),farmacia,closeness_c,-0.7174,0.0,True
58,Colombia,Turbo,Caribe (Urabá),farmacia,degree_c,-0.4636,0.0,True
58,Colombia,Turbo,Caribe (Urabá),hospital,betweenness_c,-0.1936,0.0,True
58,Colombia,Turbo,Caribe (Urabá),hospital,closeness_c,-0.7818,0.0,True
58,Colombia,Turbo,Caribe (Urabá),hospital,degree_c,-0.3101,0.0,True
58,Colombia,Turbo,Caribe (Urabá),mercado,betweenness_c,-0.2548,0.0,True
58,Colombia,Turbo,Caribe (Urabá),mercado,closeness_c,-0.6575,0.0,True
58,Colombia,Turbo,Caribe (Urabá),mercado,degree_c,-0.4919,0.0,True
58,Colombia,Turbo,Caribe (Urabá),parque,betweenness_c,-0.235,0.0,True
58,Colombia,Turbo,Caribe (Urabá),parque,closeness_c,-0.6623,0.0,True
58,Colombia,Turbo,Caribe (Urabá),parque,degree_c,-0.4258,0.0,True
58,Colombia,Turbo,Caribe (Urabá),policia,betweenness_c,-0.2211,0.0,True
58,Colombia,Turbo,Caribe (Urabá),policia,closeness_c,-0.7366,0.0,True
58,Colombia,Turbo,Caribe (Urabá),policia,degree_c,-0.3656,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),bomberos,betweenness_c,-0.1497,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),bomberos,closeness_c,-0.5392,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),bomberos,degree_c,-0.2708,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),clinica,betweenness_c,-0.1722,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),clinica,closeness_c,-0.7612,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),clinica,degree_c,-0.2941,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),escuela,betweenness_c,-0.2025,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),escuela,closeness_c,-0.4177,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),escuela,degree_c,-0.3272,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),farmacia,betweenness_c,-0.1826,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),farmacia,closeness_c,-0.6329,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),farmacia,degree_c,-0.2675,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),hospital,betweenness_c,-0.2025,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),hospital,closeness_c,-0.6026,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),hospital,degree_c,-0.2857,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),mercado,betweenness_c,-0.2169,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),mercado,closeness_c,-0.6509,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),mercado,degree_c,-0.2641,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),parque,betweenness_c,-0.2182,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),parque,closeness_c,-0.6621,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),parque,degree_c,-0.3318,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),policia,betweenness_c,-0.1971,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),policia,closeness_c,-0.6331,0.0,True
59,Colombia,Facatativá,Andina (Sabana de Bogotá),policia,degree_c,-0.2735,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",bomberos,betweenness_c,-0.1336,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",bomberos,closeness_c,-0.7846,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",bomberos,degree_c,-0.24,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",clinica,betweenness_c,-0.1069,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",clinica,closeness_c,-0.44,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",clinica,degree_c,-0.1958,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",escuela,betweenness_c,-0.1919,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",escuela,closeness_c,-0.5848,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",escuela,degree_c,-0.3132,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",farmacia,betweenness_c,-0.1378,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",farmacia,closeness_c,-0.7714,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",farmacia,degree_c,-0.2601,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",hospital,betweenness_c,-0.1591,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",hospital,closeness_c,-0.7074,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",hospital,degree_c,-0.226,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",mercado,betweenness_c,-0.1768,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",mercado,closeness_c,-0.69,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",mercado,degree_c,-0.2478,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",parque,betweenness_c,-0.1259,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",parque,closeness_c,-0.6059,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",parque,degree_c,-0.2339,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",policia,betweenness_c,-0.1541,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",policia,closeness_c,-0.5987,0.0,True
60,Colombia,Ipiales,"Andina (sur, frontera)",policia,degree_c,-0.1914,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),bomberos,betweenness_c,-0.0945,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),bomberos,closeness_c,-0.5458,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),bomberos,degree_c,-0.1207,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),clinica,betweenness_c,-0.0964,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),clinica,closeness_c,-0.6115,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),clinica,degree_c,-0.1012,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),escuela,betweenness_c,-0.1208,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),escuela,closeness_c,-0.4309,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),escuela,degree_c,-0.0874,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),farmacia,betweenness_c,-0.0795,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),farmacia,closeness_c,-0.7133,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),farmacia,degree_c,-0.0648,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),hospital,betweenness_c,-0.1068,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),hospital,closeness_c,-0.8311,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),hospital,degree_c,-0.1171,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),mercado,betweenness_c,-0.1148,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),mercado,closeness_c,-0.4907,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),mercado,degree_c,-0.0906,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),parque,betweenness_c,-0.1071,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),parque,closeness_c,-0.4895,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),parque,degree_c,-0.131,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),policia,betweenness_c,-0.0525,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),policia,closeness_c,-0.51,0.0,True
61,Colombia,Chía,Andina (Sabana de Bogotá),policia,degree_c,-0.0314,0.001449,True
62,Colombia,Pitalito,Andina (sur),bomberos,betweenness_c,-0.2677,0.0,True
62,Colombia,Pitalito,Andina (sur),bomberos,closeness_c,-0.7795,0.0,True
62,Colombia,Pitalito,Andina (sur),bomberos,degree_c,-0.424,0.0,True
62,Colombia,Pitalito,Andina (sur),clinica,betweenness_c,-0.2559,0.0,True
62,Colombia,Pitalito,Andina (sur),clinica,closeness_c,-0.7101,0.0,True
62,Colombia,Pitalito,Andina (sur),clinica,degree_c,-0.4069,0.0,True
62,Colombia,Pitalito,Andina (sur),escuela,betweenness_c,-0.2677,0.0,True
62,Colombia,Pitalito,Andina (sur),escuela,closeness_c,-0.6892,0.0,True
62,Colombia,Pitalito,Andina (sur),escuela,degree_c,-0.3968,0.0,True
62,Colombia,Pitalito,Andina (sur),hospital,betweenness_c,-0.2551,0.0,True
62,Colombia,Pitalito,Andina (sur),hospital,closeness_c,-0.7181,0.0,True
62,Colombia,Pitalito,Andina (sur),hospital,degree_c,-0.3986,0.0,True
62,Colombia,Pitalito,Andina (sur),mercado,betweenness_c,-0.3028,0.0,True
62,Colombia,Pitalito,Andina (sur),mercado,closeness_c,-0.8327,0.0,True
62,Colombia,Pitalito,Andina (sur),mercado,degree_c,-0.4414,0.0,True
62,Colombia,Pitalito,Andina (sur),parque,betweenness_c,-0.2164,0.0,True
62,Colombia,Pitalito,Andina (sur),parque,closeness_c,-0.6497,0.0,True
62,Colombia,Pitalito,Andina (sur),parque,degree_c,-0.4448,0.0,True
62,Colombia,Pitalito,Andina (sur),policia,betweenness_c,-0.2586,0.0,True
62,Colombia,Pitalito,Andina (sur),policia,closeness_c,-0.6701,0.0,True
62,Colombia,Pitalito,Andina (sur),policia,degree_c,-0.3964,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),bomberos,betweenness_c,-0.1357,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),bomberos,closeness_c,-0.6039,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),bomberos,degree_c,-0.1968,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),clinica,betweenness_c,-0.1347,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),clinica,closeness_c,-0.719,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),clinica,degree_c,-0.1727,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),escuela,betweenness_c,-0.1707,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),escuela,closeness_c,-0.4909,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),escuela,degree_c,-0.2474,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),farmacia,betweenness_c,-0.1547,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),farmacia,closeness_c,-0.5128,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),farmacia,degree_c,-0.2293,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),hospital,betweenness_c,-0.1229,0.0,True
63,Colombia,Fusagasugá,Andina (Cundinamarca),hospital,closeness_c,-0.4507,0.0,True
