id,pais,ciudad,region_geografica,servicio,n_pois,dist_mean,dist_median,dist_std,dist_p90,dist_cv,pct_acceso
151,Colombia,Aguazul,Orinoquía / Llanos,farmacia,1,1971.051447,1320.604,1804.150553,4190.1722,0.9153,31.17
151,Colombia,Aguazul,Orinoquía / Llanos,escuela,25,1007.535794,440.149,1507.328806,3337.0518,1.4961,76.79
151,Colombia,Aguazul,Orinoquía / Llanos,mercado,26,1213.905935,680.161,1471.95883,3309.9096,1.2126,60.87
151,Colombia,Aguazul,Orinoquía / Llanos,parque,23,1127.170262,482.415,1718.595827,3381.381,1.5247,72.66
151,Colombia,Aguazul,Orinoquía / Llanos,policia,1,1971.051447,1320.604,1804.150553,4190.1722,0.9153,31.17
151,Colombia,Aguazul,Orinoquía / Llanos,bomberos,0,,,,,,
152,Colombia,Mompós,Caribe (Depresión Momposina),hospital,2,1713.170875,1190.441,1679.657431,4618.4836,0.9804,33.21
152,Colombia,Mompós,Caribe (Depresión Momposina),clinica,0,,,,,,
152,Colombia,Mompós,Caribe (Depresión Momposina),farmacia,1,2235.036372,1619.616,2017.985622,4802.972,0.9029,28.79
152,Colombia,Mompós,Caribe (Depresión Momposina),escuela,23,566.560654,456.463,464.879081,1104.3352,0.8205,84.59
152,Colombia,Mompós,Caribe (Depresión Momposina),mercado,14,1593.936264,883.91,1921.377024,3960.8018,1.2054,53.29
152,Colombia,Mompós,Caribe (Depresión Momposina),parque,49,772.930134,262.377,1493.044375,3044.1796,1.9317,88.41
152,Colombia,Mompós,Caribe (Depresión Momposina),policia,1,2073.703155,1483.109,1870.502009,4950.0224,0.902,26.52
152,Colombia,Mompós,Caribe (Depresión Momposina),bomberos,0,,,,,,
153,Colombia,Túquerres,Andina (altiplano sur),hospital,4,2566.756073,1725.3175,2310.220738,6243.2642,0.9001,35.15
153,Colombia,Túquerres,Andina (altiplano sur),clinica,0,,,,,,
153,Colombia,Túquerres,Andina (altiplano sur),farmacia,1,3343.61731,2452.6565,2583.417028,6941.3998,0.7726,26.49
153,Colombia,Túquerres,Andina (altiplano sur),escuela,52,732.102953,510.014,733.720972,1753.5567,1.0022,76.7
153,Colombia,Túquerres,Andina (altiplano sur),mercado,6,2735.32058,1906.3115,2337.038768,6424.1235,0.8544,36.8
153,Colombia,Túquerres,Andina (altiplano sur),parque,6,2500.801671,1288.4365,2417.286508,6411.3667,0.9666,41.55
153,Colombia,Túquerres,Andina (altiplano sur),policia,1,3367.509451,2530.8085,2586.19585,7253.1911,0.768,23.2
153,Colombia,Túquerres,Andina (altiplano sur),bomberos,0,,,,,,
154,Colombia,Melgar,Andina (valle del Magdalena),hospital,2,4031.676419,3111.029,2955.674644,8087.4616,0.7331,12.27
154,Colombia,Melgar,Andina (valle del Magdalena),clinica,0,,,,,,
154,Colombia,Melgar,Andina (valle del Magdalena),farmacia,12,3705.279941,2727.218,2996.921829,7848.6072,0.8088,16.7
154,Colombia,Melgar,Andina (valle del Magdalena),escuela,9,2478.340847,1341.117,2881.360129,7377.7862,1.1626,38.22
154,Colombia,Melgar,Andina (valle del Magdalena),mercado,14,3508.811271,2480.854,3023.006575,7700.6038,0.8615,20.97
154,Colombia,Melgar,Andina (valle del Magdalena),parque,13,2561.136308,1335.483,2895.185138,7097.7068,1.1304,42.39
154,Colombia,Melgar,Andina (valle del Magdalena),policia,1,3973.670657,3070.487,2879.324441,7913.1832,0.7246,12.24
154,Colombia,Melgar,Andina (valle del Magdalena),bomberos,0,,,,,,
155,Colombia,Guapi,Pacífico,hospital,2,897.156537,870.8945,395.54471,1381.908,0.4409,61.24
155,Colombia,Guapi,Pacífico,clinica,0,,,,,,
155,Colombia,Guapi,Pacífico,farmacia,15,702.8207,685.24,439.58182,1319.2595,0.6255,78.9
155,Colombia,Guapi,Pacífico,escuela,29,278.591447,220.798,222.546752,571.022,0.7988,98.39
155,Colombia,Guapi,Pacífico,mercado,4,855.831257,824.9845,457.33707,1515.3345,0.5344,66.28
155,Colombia,Guapi,Pacífico,parque,5,663.947362,615.3505,431.469179,1312.8685,0.6499,80.28
155,Colombia,Guapi,Pacífico,policia,1,971.178475,917.2355,527.812791,1758.2565,0.5435,57.8
155,Colombia,Guapi,Pacífico,bomberos,1,886.896722,859.493,445.972521,1515.3345,0.5028,63.53
156,Colombia,Istmina,Pacífico,hospital,1,1626.353153,1516.9965,945.014721,2446.8742,0.5811,18.69
156,Colombia,Istmina,Pacífico,clinica,0,,,,,,
156,Colombia,Istmina,Pacífico,farmacia,0,,,,,,
156,Colombia,Istmina,Pacífico,escuela,20,517.904597,348.6395,770.915333,788.0395,1.4885,93.45
156,Colombia,Istmina,Pacífico,mercado,0,,,,,,
156,Colombia,Istmina,Pacífico,parque,2,1073.438541,956.567,930.70698,1737.253,0.867,52.91
156,Colombia,Istmina,Pacífico,policia,2,1373.357095,1219.892,926.618429,1991.9453,0.6747,29.61
156,Colombia,Istmina,Pacífico,bomberos,0,,,,,,
157,Colombia,Villa de Leyva,"Andina (Boyacá, patrimonio)",hospital,2,3305.683538,2607.139,2601.385958,6973.5502,0.7869,21.34
157,Colombia,Villa de Leyva,"Andina (Boyacá, patrimonio)",clinica,1,8107.822939,8199.7295,3124.577112,12009.9772,0.3854,4.95
157,Colombia,Villa de Leyva,"Andina (Boyacá, patrimonio)",farmacia,2,3397.794909,2925.525,2583.137279,6735.2531,0.7602,21.51
157,Colombia,Villa de Leyva,"Andina (Boyacá, patrimonio)",escuela,19,2657.578787,2171.3635,1977.026514,5379.5497,0.7439,22.8
157,Colombia,Villa de Leyva,"Andina (Boyacá, patrimonio)",mercado,31,2195.258602,1744.1,1908.136604,4805.943,0.8692,34.14
157,Colombia,Villa de Leyva,"Andina (Boyacá, patrimonio)",parque,13,2337.348188,1836.7755,1963.770731,4934.1751,0.8402,32.69
157,Colombia,Villa de Leyva,"Andina (Boyacá, patrimonio)",policia,3,2825.983062,2374.76,2066.355216,5811.9514,0.7312,24.25
157,Colombia,Villa de Leyva,"Andina (Boyacá, patrimonio)",bomberos,1,4145.368679,3312.9645,2989.127283,8838.6809,0.7211,8.01
