id,pais,ciudad,estado_departamento,region_geografica,poblacion,poblacion_metro,altitud_m,costero,lat,lon,network_type,metodo_red,n_nodos,n_aristas,grado_promedio,densidad_red,long_prom_arista_m,long_total_calles_m,n_intersecciones,circuity_avg,clustering_prom,n_pois_total,servicios_con_datos,n_pois_hospital,n_pois_clinica,n_pois_farmacia,n_pois_escuela,n_pois_mercado,n_pois_parque,n_pois_policia,n_pois_bomberos,degree_c_mean,degree_c_median,degree_c_std,degree_c_p90,degree_c_cv,closeness_c_mean,closeness_c_median,closeness_c_std,closeness_c_p90,closeness_c_cv,betweenness_c_mean,betweenness_c_median,betweenness_c_std,betweenness_c_p90,betweenness_c_cv,dist_hospital_mean,dist_hospital_median,dist_hospital_std,dist_hospital_p90,dist_hospital_cv,pct_acceso_hospital,dist_clinica_mean,dist_clinica_median,dist_clinica_std,dist_clinica_p90,dist_clinica_cv,pct_acceso_clinica,dist_farmacia_mean,dist_farmacia_median,dist_farmacia_std,dist_farmacia_p90,dist_farmacia_cv,pct_acceso_farmacia,dist_escuela_mean,dist_escuela_median,dist_escuela_std,dist_escuela_p90,dist_escuela_cv,pct_acceso_escuela,dist_mercado_mean,dist_mercado_median,dist_mercado_std,dist_mercado_p90,dist_mercado_cv,pct_acceso_mercado,dist_parque_mean,dist_parque_median,dist_parque_std,dist_parque_p90,dist_parque_cv,pct_acceso_parque,dist_policia_mean,dist_policia_median,dist_policia_std,dist_policia_p90,dist_policia_cv,pct_acceso_policia,dist_bomberos_mean,dist_bomberos_median,dist_bomberos_std,dist_bomberos_p90,dist_bomberos_cv,pct_acceso_bomberos,corr_bomberos_betweenness_c_p,corr_bomberos_betweenness_c_rho,corr_bomberos_closeness_c_p,corr_bomberos_closeness_c_rho,corr_bomberos_degree_c_p,corr_bomberos_degree_c_rho,corr_clinica_betweenness_c_p,corr_clinica_betweenness_c_rho,corr_clinica_closeness_c_p,corr_clinica_closeness_c_rho,corr_clinica_degree_c_p,corr_clinica_degree_c_rho,corr_escuela_betweenness_c_p,corr_escuela_betweenness_c_rho,corr_escuela_closeness_c_p,corr_escuela_closeness_c_rho,corr_escuela_degree_c_p,corr_escuela_degree_c_rho,corr_farmacia_betweenness_c_p,corr_farmacia_betweenness_c_rho,corr_farmacia_closeness_c_p,corr_farmacia_closeness_c_rho,corr_farmacia_degree_c_p,corr_farmacia_degree_c_rho,corr_hospital_betweenness_c_p,corr_hospital_betweenness_c_rho,corr_hospital_closeness_c_p,corr_hospital_closeness_c_rho,corr_hospital_degree_c_p,corr_hospital_degree_c_rho,corr_mercado_betweenness_c_p,corr_mercado_betweenness_c_rho,corr_mercado_closeness_c_p,corr_mercado_closeness_c_rho,corr_mercado_degree_c_p,corr_mercado_degree_c_rho,corr_parque_betweenness_c_p,corr_parque_betweenness_c_rho,corr_parque_closeness_c_p,corr_parque_closeness_c_rho,corr_parque_degree_c_p,corr_parque_degree_c_rho,corr_policia_betweenness_c_p,corr_policia_betweenness_c_rho,corr_policia_closeness_c_p,corr_policia_closeness_c_rho,corr_policia_degree_c_p,corr_policia_degree_c_rho
103,Colombia,Turbaco,Bolívar,Caribe (metro Cartagena),85000,—,197,No,10.33,-75.411,walk,pbf_disk_6000m,3574,4665,2.611,0.000731,110.5,516902.1,2665,1.0832,0.0357,57,5,2,0,1,45,1,8,0,0,0.000731,0.00084,0.000286,0.00112,0.392,0.027688,0.027823,0.004306,0.03322,0.1555,0.010102,0.001594,0.022465,0.029616,2.2239,3098.944638,2687.3395,1840.468214,5876.9417,0.5939,8.87,,,,,,,3201.470618,2914.6515,1862.52524,5962.203,0.5818,14.13,1180.168583,717.4675,1207.572771,3010.4248,1.0232,62.76,2791.340914,2277.7565,1742.009171,5347.4026,0.6241,13.57,2492.110829,2245.9405,1346.497855,4447.5606,0.5403,9.37,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2473,0.0,-0.7158,0.0,-0.3017,0.0,-0.1874,0.0,-0.7127,0.0,-0.202,0.0,-0.192,0.0,-0.7111,0.0,-0.2537,0.0,-0.2266,0.0,-0.8236,0.0,-0.2626,0.0,-0.1744,0.0,-0.5728,0.0,-0.1536,,,,,,
104,Colombia,Espinal,Tolima,Andina (valle del Magdalena),80000,—,323,No,4.149,-74.885,walk,pbf_disk_6000m,2425,3543,2.922,0.001205,117.8,418231.0,2019,1.0643,0.0426,109,8,1,1,1,31,8,62,4,1,0.001205,0.001238,0.000417,0.00165,0.3459,0.039185,0.038816,0.005282,0.046012,0.1348,0.010315,0.003079,0.018773,0.029726,1.8199,2401.445677,1835.3,1658.404393,5218.3812,0.6906,12.37,2428.48817,1858.149,1705.765286,5313.0594,0.7024,14.31,2260.657262,1782.6,1540.775067,4797.9186,0.6816,13.24,964.675206,581.154,1021.595944,2435.4996,1.059,71.55,1970.750615,1487.624,1561.553697,4611.6456,0.7924,27.59,1066.229817,379.632,1459.020888,3501.7632,1.3684,73.48,1972.845812,1510.322,1560.285088,4657.733,0.7909,27.75,2284.718744,1791.281,1530.869982,4861.6278,0.67,11.18,0.0,-0.2505,0.0,-0.4602,0.0,-0.3391,0.0,-0.2405,0.0,-0.1609,0.0,-0.3579,0.0,-0.1908,0.0,-0.2744,0.0,-0.3492,0.0,-0.2341,0.0,-0.5124,0.0,-0.3451,0.0,-0.2502,0.0,-0.2163,0.0,-0.3559,0.0,-0.2248,0.0,-0.4773,0.0,-0.346,0.0,-0.1732,0.0,-0.1513,0.0,-0.3404,0.0,-0.2143,0.0,-0.4493,0.0,-0.3384
105,Colombia,Calarcá,Quindío,Andina (Eje Cafetero),78000,—,1536,No,4.525,-75.644,walk,pbf_disk_6000m,9388,12488,2.66,0.000283,65.6,820797.2,7303,1.1285,0.0414,1915,8,23,53,108,123,155,1431,19,3,0.000283,0.00032,0.000104,0.000426,0.3684,0.017168,0.016756,0.003115,0.022055,0.1814,0.006306,0.000639,0.018247,0.015921,2.8938,1084.171086,875.5085,915.890575,2113.8837,0.8448,59.65,1463.96472,1066.3635,1353.271521,2883.6319,0.9244,47.88,865.250347,483.4945,1117.15874,1982.499,1.2911,75.35,554.25374,370.711,715.34582,1131.221,1.2906,88.14,722.948163,379.3745,1032.701809,1593.5852,1.4285,81.05,269.503921,92.356,691.012838,536.9054,2.564,94.62,1321.864724,990.688,1219.633074,2631.1974,0.9227,50.65,2431.717313,2331.2105,1348.959596,4008.4339,0.5547,12.64,0.0,-0.1214,0.0,-0.2683,0.0,-0.1556,0.0,-0.1406,0.0,-0.5822,0.0,-0.1627,0.0,-0.2004,0.0,-0.4245,0.0,-0.2454,0.0,-0.1916,0.0,-0.48,0.0,-0.2257,0.0,-0.1786,0.0,-0.548,0.0,-0.196,0.0,-0.1861,0.0,-0.3813,0.0,-0.2195,0.0,-0.154,0.0,-0.158,0.0,-0.2623,0.0,-0.1729,0.0,-0.4988,0.0,-0.2236
106,Colombia,Copacabana,Antioquia,Andina (Valle de Aburrá),75000,—,1454,No,6.346,-75.509,walk,pbf_disk_6000m,6085,7836,2.576,0.000423,101.2,794476.2,4455,1.1742,0.0261,271,8,8,3,20,130,34,71,3,2,0.000423,0.000493,0.000171,0.000657,0.4041,0.020242,0.020334,0.003212,0.024323,0.1587,0.00818,0.000787,0.025377,0.020456,3.1021,3503.903722,2032.094,3474.788297,10106.2354,0.9917,32.31,3769.230472,2298.653,3281.890393,9967.8346,0.8707,18.0,2253.841537,1183.179,2359.331687,5875.5848,1.0468,45.83,799.249479,443.321,993.067406,1878.1822,1.2425,74.91,1845.008072,969.273,1991.933336,5000.3566,1.0796,50.68,1799.999309,863.515,2107.464529,5386.338,1.1708,53.53,3788.456963,2491.947,3236.163288,9880.7096,0.8542,16.7,5515.024478,5733.521,2801.360882,9988.406,0.508,7.76,0.0,-0.1004,0.0,-0.6638,0.0,-0.0724,0.0,-0.1434,0.0,-0.53,0.0,-0.2873,0.0,-0.1808,0.0,-0.1084,0.0,-0.3879,0.0,-0.1334,0.063777,-0.0238,0.0,-0.3635,0.0,-0.1417,0.0,-0.4058,0.0,-0.3588,0.0,-0.1451,0.0,-0.0779,0.0,-0.3251,0.0,-0.1428,0.0,-0.0745,0.0,-0.3474,0.0,-0.1518,0.0,-0.5265,0.0,-0.3202
107,Colombia,El Carmen de Bolívar,Bolívar,Caribe (Montes de María),75000,—,197,No,9.718,-75.121,walk,pbf_disk_6000m,1234,1917,3.107,0.00252,97.1,186443.2,1106,1.0533,0.0414,57,7,1,1,0,33,7,13,1,1,0.00252,0.002433,0.000716,0.003244,0.284,0.048845,0.049457,0.00659,0.057112,0.1349,0.016169,0.008093,0.022192,0.045103,1.3725,1678.566428,1528.098,1135.150457,2731.9413,0.6763,30.47,1976.21174,1872.0945,1212.066374,3163.8817,0.6133,20.18,,,,,,,503.505146,315.8455,745.228934,903.0374,1.4801,92.06,1052.656622,842.093,991.91653,1697.1783,0.9423,60.21,736.280715,494.4305,910.419285,1218.125,1.2365,84.85,1484.891846,1304.69,1054.368721,2381.5589,0.7101,31.12,1543.395357,1328.8065,1131.498747,2660.6408,0.7331,32.33,0.0,-0.1951,0.0,-0.6741,0.0,-0.2615,7e-06,-0.1276,0.0,-0.2036,0.0,-0.147,0.0,-0.2954,0.0,-0.3588,0.0,-0.3703,,,,,,,0.0,-0.1822,0.0,-0.3288,0.0,-0.2216,0.0,-0.2644,0.0,-0.5464,0.0,-0.2931,0.0,-0.1918,0.0,-0.2458,0.0,-0.2575,0.0,-0.2412,0.0,-0.5502,0.0,-0.3174
108,Colombia,Arjona,Bolívar,Caribe (metro Cartagena),75000,—,45,No,10.257,-75.344,walk,pbf_disk_6000m,1776,2410,2.714,0.001529,110.7,267058.4,1389,1.0508,0.024,45,2,0,0,0,37,0,8,0,0,0.001529,0.00169,0.000557,0.002254,0.3643,0.035781,0.03616,0.007222,0.045264,0.2018,0.015952,0.004183,0.029431,0.048354,1.845,,,,,,,,,,,,,,,,,,,734.727646,414.1295,908.612375,1867.9755,1.2367,81.02,,,,,,,1506.280354,1013.6385,1465.225231,4131.3415,0.9727,48.99,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2892,0.0,-0.67,0.0,-0.3861,,,,,,,,,,,,,,,,,,,0.0,-0.2795,0.0,-0.8925,0.0,-0.3173,,,,,,
109,Colombia,La Dorada,Caldas,Andina (Magdalena Medio),75000,—,178,No,5.456,-74.663,walk,pbf_disk_6000m,1876,2824,3.011,0.001606,101.8,287875.5,1651,1.0825,0.045,16,7,2,1,1,1,5,5,0,1,0.001606,0.0016,0.000476,0.002133,0.2965,0.031257,0.030982,0.005487,0.038426,0.1756,0.017081,0.003993,0.039036,0.045664,2.2854,3114.833577,3434.0945,2113.94913,5362.6615,0.6787,26.71,3340.951997,3434.0945,1910.710316,5362.6615,0.5719,11.94,3206.005152,3483.4135,2019.177083,5265.5615,0.6298,14.55,3481.225386,3908.447,2199.477894,5780.7465,0.6318,19.14,1534.232846,1278.5195,1311.225049,2433.2255,0.8546,35.82,2391.494711,1557.8385,2049.620757,4974.024,0.857,24.79,,,,,,,3429.597744,3608.2625,1742.466108,4956.367,0.5081,10.34,0.000239,-0.0847,0.0,-0.262,0.99395,-0.0002,0.0,-0.1524,0.0,-0.6076,0.0,-0.2966,0.0,-0.1565,0.0,-0.5116,0.0,-0.3046,0.0,-0.175,0.0,-0.5168,0.0,-0.3312,0.0,-0.1634,0.0,-0.5196,0.0,-0.3228,0.0,-0.1719,0.0,-0.4532,0.0,-0.2772,0.0,-0.1425,0.0,-0.3094,0.0,-0.3326,,,,,,
110,Colombia,Granada,Meta,Orinoquía / Llanos,75000,—,372,No,3.546,-73.704,walk,pbf_disk_6000m,2870,4485,3.125,0.001089,78.3,352022.8,2468,1.0453,0.04,73,7,23,2,0,42,1,2,2,1,0.001089,0.001046,0.000349,0.001394,0.3207,0.030154,0.029993,0.004921,0.037209,0.1632,0.011539,0.003325,0.020495,0.035074,1.7761,1016.483506,705.571,1045.409886,2150.3879,1.0285,66.86,2899.890644,2909.5825,1260.475964,4308.6006,0.4347,6.72,,,,,,,660.735922,472.6985,670.385361,1307.6505,1.0146,81.6,2170.302458,1850.1005,1395.178005,3811.9955,0.6428,19.09,1713.316377,1531.8335,1112.024576,3001.9974,0.649,26.79,1556.06867,1273.244,1111.787035,2811.7836,0.7145,34.63,1924.722997,1743.5205,1154.920223,3162.4168,0.6,20.35,0.0,-0.3176,0.0,-0.8209,0.0,-0.3646,0.0,-0.1839,0.0,-0.4669,0.0,-0.1952,0.0,-0.2998,0.0,-0.5935,0.0,-0.3435,,,,,,,0.0,-0.3235,0.0,-0.716,0.0,-0.3936,0.0,-0.2635,0.0,-0.617,0.0,-0.3407,0.0,-0.3078,0.0,-0.7548,0.0,-0.3631,0.0,-0.2758,0.0,-0.5373,0.0,-0.3627
111,Colombia,Santa Rosa de Cabal,Risaralda,Andina (Eje Cafetero),70000,—,1745,No,4.869,-75.621,walk,pbf_disk_6000m,3796,4900,2.582,0.00068,110.2,541203.6,2823,1.182,0.0338,73,7,4,0,7,26,20,9,5,2,0.00068,0.000791,0.000268,0.001054,0.3939,0.026404,0.026164,0.004208,0.032024,0.1594,0.009981,0.001404,0.022831,0.030062,2.2873,1958.383683,1379.049,1789.790706,4217.589,0.9139,31.38,,,,,,,2466.266533,2227.099,2001.351599,5169.6385,0.8115,28.42,1107.144577,763.7105,1016.319211,2191.061,0.918,60.75,1475.433659,800.1375,1829.559941,4004.5115,1.24,61.96,1991.944009,1246.6635,2037.075886,4901.8465,1.0227,38.2,1941.963572,1598.46,1552.240498,3569.394,0.7993,30.03,2575.340742,2023.3435,1979.832243,5385.0285,0.7688,14.81,0.0,-0.1142,0.0,-0.2024,0.0,-0.2407,,,,,,,0.0,-0.1189,2e-06,-0.0772,0.0,-0.2175,0.0,-0.12,0.0,-0.2462,0.0,-0.259,0.0,-0.1461,0.000111,-0.0627,0.0,-0.2845,0.0,-0.1628,0.0,-0.207,0.0,-0.2885,0.0,-0.1295,1e-05,-0.0717,0.0,-0.2452,0.0,-0.1221,0.0,-0.2538,0.0,-0.2533
112,Colombia,Villamaría,Caldas,Andina (Eje Cafetero),65000,—,1920,No,5.043,-75.514,walk,pbf_disk_6000m,10035,13923,2.775,0.000277,71.0,990685.1,8255,1.1431,0.0427,594,8,17,28,31,90,120,288,17,3,0.000277,0.000299,9.2e-05,0.000399,0.3327,0.019015,0.018907,0.002844,0.02293,0.1496,0.005264,0.000628,0.016246,0.012615,3.0864,1468.82987,1246.227,1215.161686,2824.2442,0.8273,39.87,1434.453962,1041.93,1453.022556,2802.7406,1.0129,47.3,1338.842407,972.196,1328.651189,2572.8736,0.9924,51.07,720.67554,471.765,920.551046,1438.8328,1.2773,82.5,857.069394,454.08,1268.390057,1889.0752,1.4799,78.55,590.296409,290.001,907.771438,1438.0132,1.5378,85.62,1320.663031,947.075,1308.578768,2576.4896,0.9908,52.63,2401.45097,1991.255,1731.596211,4979.184,0.7211,18.31,0.0,-0.1435,0.0,-0.4421,0.0,-0.2062,0.0,-0.1527,0.0,-0.2818,0.0,-0.2339,0.0,-0.1474,0.0,-0.1299,0.0,-0.2623,0.0,-0.1444,0.0,-0.2765,0.0,-0.1708,0.0,-0.1232,0.0,-0.2472,0.0,-0.1378,0.0,-0.1634,0.0,-0.1595,0.0,-0.2673,0.0,-0.1577,0.0,-0.1404,0.0,-0.2949,0.0,-0.1472,0.0,-0.2732,0.0,-0.2877
113,Colombia,Corozal,Sucre,Caribe (interior),65000,—,172,No,9.317,-75.294,walk,pbf_disk_6000m,2614,3806,2.912,0.001114,97.8,372568.2,2234,1.0586,0.0416,155,7,1,2,4,54,64,28,2,0,0.001114,0.001148,0.000347,0.001531,0.3115,0.031307,0.030972,0.004339,0.03754,0.1386,0.012084,0.003195,0.020916,0.037119,1.731,6082.42555,5802.7015,2232.418516,8556.1368,0.367,1.84,2170.276394,1681.2395,1787.699603,4693.9602,0.8237,32.29,2257.102308,1647.7845,1798.715933,5356.4018,0.7969,27.12,531.677973,330.033,612.635879,1248.5764,1.1523,86.04,1115.975471,543.5225,1528.069327,3226.408,1.3693,66.91,1448.346222,746.361,1700.154569,4149.7318,1.1739,59.6,2543.960859,2216.628,1722.039838,4430.5084,0.6769,15.99,,,,,,,,,,,,,0.0,-0.1616,0.0,-0.5927,0.0,-0.2518,0.0,-0.2363,0.0,-0.5219,0.0,-0.3243,0.0,-0.1784,0.0,-0.7564,0.0,-0.305,3.5e-05,-0.0808,0.636621,-0.0092,0.000364,-0.0697,0.0,-0.1693,0.0,-0.5362,0.0,-0.3038,0.0,-0.1529,0.0,-0.5838,0.0,-0.2919,0.0,-0.1383,0.0,-0.3119,0.0,-0.1438
114,Colombia,Fundación,Magdalena,Caribe,62000,—,40,No,10.517,-74.185,walk,pbf_disk_6000m,1858,2911,3.133,0.001687,108.0,314682.5,1611,1.0637,0.0318,83,7,1,3,9,51,7,11,0,1,0.001687,0.001616,0.000531,0.002154,0.3148,0.037431,0.037599,0.005586,0.044678,0.1492,0.014202,0.005406,0.021594,0.039717,1.5205,2109.19105,1956.0985,1333.548478,3139.0448,0.6323,15.61,1284.54942,956.4835,1327.751982,2219.6643,1.0336,53.98,1206.196302,845.116,1288.349389,2424.885,1.0681,61.57,592.937886,281.1,1041.388531,1017.9632,1.7563,89.88,1158.944157,864.6635,1249.513167,1977.4639,1.0781,60.06,1011.415872,709.104,1177.836814,1741.6394,1.1645,70.94,,,,,,,2292.495469,1763.5895,1803.274024,4148.0472,0.7866,25.67,0.0,-0.1462,0.0,-0.2418,0.0,-0.2099,0.0,-0.1511,0.0,-0.515,0.0,-0.2414,0.0,-0.306,0.0,-0.5884,0.0,-0.3769,0.0,-0.2917,0.0,-0.5616,0.0,-0.2935,0.0,-0.1977,0.0,-0.634,0.0,-0.2469,0.0,-0.295,0.0,-0.6666,0.0,-0.337,0.0,-0.2207,0.0,-0.4571,0.0,-0.2957,,,,,,
115,Colombia,Chiquinquirá,Boyacá,Andina (occidente),60000,—,2556,No,5.617,-73.818,walk,pbf_disk_6000m,1651,2183,2.644,0.001603,150.5,329504.9,1248,1.0988,0.0347,92,7,3,2,6,19,34,25,3,0,0.001603,0.001818,0.000635,0.002424,0.3961,0.042207,0.041983,0.006512,0.050854,0.1543,0.01413,0.003632,0.025587,0.043295,1.8109,2072.549945,1435.006,1853.818047,5280.864,0.8945,35.43,2129.748292,1482.288,1823.509213,5317.324,0.8562,33.8,1743.148647,951.85,1765.615856,4800.642,1.0129,51.48,1090.457002,492.06,1403.960516,3300.115,1.2875,72.86,1433.908929,718.092,1653.568964,4395.973,1.1532,61.6,1256.12062,600.614,1555.693422,4000.846,1.2385,66.26,1926.560147,1162.841,1729.623551,4787.874,0.8978,41.49,,,,,,,,,,,,,0.0,-0.1393,0.0,-0.7766,0.0,-0.2712,0.0,-0.1359,0.0,-0.3576,0.0,-0.3054,0.0,-0.1402,0.0,-0.6832,0.0,-0.2748,0.0,-0.1279,0.0,-0.772,0.0,-0.2706,0.0,-0.1574,0.0,-0.6733,0.0,-0.2732,1e-06,-0.1215,0.0,-0.4626,0.0,-0.273,0.0,-0.1391,0.0,-0.6657,0.0,-0.2728
116,Colombia,Baranoa,Atlántico,Caribe (interior),60000,—,100,No,10.793,-74.916,walk,pbf_disk_6000m,2896,4588,3.169,0.001094,86.7,398830.6,2591,1.0708,0.0371,57,7,1,1,11,8,9,26,1,0,0.001094,0.001036,0.000314,0.001382,0.287,0.036708,0.036982,0.003785,0.041449,0.1031,0.009177,0.002982,0.016228,0.024803,1.7683,1748.803843,1412.289,1403.876527,3705.219,0.8028,33.6,2207.669711,2005.155,1189.624409,3676.8445,0.5389,10.5,1540.449613,1200.768,1360.522602,3439.11,0.8832,41.26,1179.378415,680.9835,1246.615383,2808.0385,1.057,59.94,1209.283185,825.8595,1221.993797,2788.97,1.0105,60.67,873.820987,489.6635,996.519623,2130.387,1.1404,69.72,1828.092523,1365.8295,1441.680728,3921.297,0.7886,33.77,,,,,,,,,,,,,0.0,-0.1563,0.0,-0.5985,0.0,-0.2856,0.0,-0.1628,0.0,-0.5971,0.0,-0.4205,0.0,-0.1969,0.0,-0.7106,0.0,-0.4847,0.0,-0.1937,0.0,-0.6385,0.0,-0.4843,0.0,-0.1627,0.0,-0.5734,0.0,-0.4801,0.0,-0.1408,0.0,-0.5619,0.0,-0.4069,0.0,-0.1808,0.0,-0.553,0.0,-0.4791
117,Colombia,Puerto Colombia,Atlántico,Caribe (metro Barranquilla),55000,—,5,Sí,10.987,-74.954,walk,pbf_disk_6000m,1304,1730,2.653,0.002036,116.4,202109.3,1024,1.1035,0.0498,32,6,0,1,2,10,8,10,1,0,0.002036,0.002302,0.000749,0.00307,0.3679,0.036587,0.037215,0.005572,0.043248,0.1523,0.020767,0.004654,0.036278,0.06801,1.7469,,,,,,,5123.844933,5764.2355,2671.465049,7249.3978,0.5214,6.13,2478.134683,1417.476,2074.951942,5164.2323,0.8373,37.58,1351.773873,1043.003,1423.46444,2297.3698,1.053,47.62,2025.05122,974.035,1970.928233,4811.5487,0.9733,50.77,1696.833001,1002.8275,1688.460852,4139.9322,0.9951,49.92,4560.178407,4819.534,2087.213582,6200.2572,0.4577,4.22,,,,,,,,,,,,,0.555168,-0.0164,0.0,0.3786,0.796892,0.0071,0.0,-0.1683,0.0,-0.381,0.0,-0.2628,1.1e-05,-0.1214,0.0,-0.5918,0.0,-0.3261,,,,,,,0.000562,-0.0954,0.0,-0.4416,0.0,-0.3129,8.9e-05,-0.1083,0.0,-0.404,0.0,-0.3325,0.03728,-0.0577,1e-06,0.1385,0.176739,0.0374
118,Colombia,Tierralta,Córdoba,Caribe (Alto Sinú),100000,—,70,No,8.171,-76.059,walk,pbf_disk_6000m,1778,2602,2.927,0.001647,93.6,243674.5,1429,1.0425,0.0223,67,7,3,0,2,38,18,4,1,1,0.001647,0.001688,0.000596,0.002251,0.3621,0.039766,0.039802,0.005258,0.046478,0.1322,0.013866,0.004914,0.024516,0.040015,1.7681,1793.535137,1429.626,1386.701042,3869.0153,0.7732,32.0,,,,,,,1720.187818,1200.541,1430.991096,3775.9318,0.8319,37.57,662.04927,400.282,734.928606,1723.6327,1.1101,81.72,1106.272115,532.7735,1312.325794,2867.1041,1.1863,68.11,1603.477442,1136.477,1378.442031,3498.747,0.8597,42.97,2100.362196,1783.3355,1375.623139,4122.4646,0.6549,18.11,1852.552077,1405.737,1364.712364,3707.3072,0.7367,30.54,0.0,-0.1707,0.0,-0.5925,0.0,-0.2475,,,,,,,0.0,-0.1839,0.0,-0.3261,0.0,-0.2668,0.0,-0.1548,0.0,-0.5208,0.0,-0.2444,0.0,-0.1242,0.0,-0.2295,0.0,-0.2517,0.0,-0.184,0.0,-0.5444,0.0,-0.2898,0.0,-0.1532,0.0,-0.4119,0.0,-0.2468,0.0,-0.1321,0.0,-0.3322,0.0,-0.2436
119,Colombia,Manaure,La Guajira,Caribe (Alta Guajira),100000,—,2,Sí,11.775,-72.444,walk,pbf_disk_6000m,1961,2877,2.934,0.001497,111.4,320768.4,1635,1.041,0.0712,56,8,3,4,1,29,12,5,1,1,0.001497,0.001531,0.000506,0.002041,0.3379,0.042897,0.042794,0.005644,0.050726,0.1316,0.011602,0.003943,0.020351,0.033208,1.7541,2616.195147,2191.819,1567.039971,5071.277,0.599,12.7,2288.686603,1884.518,1514.618856,4698.715,0.6618,18.05,2406.245451,2070.762,1460.214756,4749.233,0.6068,13.56,1006.994219,880.871,678.812067,1903.744,0.6741,57.57,2078.902702,1711.123,1468.22305,4464.022,0.7062,24.17,1761.867537,1531.355,1247.58705,3415.114,0.7081,32.23,2299.388606,2051.451,1397.946111,4524.0,0.608,15.86,2376.317509,2112.536,1435.972427,4685.609,0.6043,13.36,0.0,-0.1812,0.0,-0.3354,0.0,-0.2945,0.0,-0.1635,0.0,-0.2489,0.0,-0.27,1e-06,-0.1106,0.043483,-0.0456,0.0,-0.1946,0.0,-0.1795,0.0,-0.3187,0.0,-0.2899,0.0,-0.1593,0.0,-0.2009,0.0,-0.2555,0.0,-0.1686,0.0,-0.2602,0.0,-0.2768,0.0,-0.1277,0.067396,-0.0413,0.0,-0.2527,0.0,-0.1848,0.0,-0.3879,0.0,-0.2935
120,Colombia,Cajicá,Cundinamarca,Andina (Sabana de Bogotá),90000,—,2558,No,4.918,-74.027,walk,pbf_disk_6000m,8070,9365,2.321,0.000288,86.1,811694.8,5301,1.1364,0.0331,135,8,1,3,6,33,27,57,3,5,0.000288,0.000372,0.000124,0.000372,0.4327,0.017798,0.01775,0.002769,0.021318,0.1556,0.007021,0.000496,0.021511,0.016506,3.0639,4047.00143,3789.88,2347.591056,7195.2818,0.5801,8.09,3044.667445,2327.1835,2235.097865,6414.215,0.7341,12.4,3634.308881,3348.679,2322.0952,6750.061,0.6389,13.37,1491.820661,1104.2995,1298.963941,3051.246,0.8707,44.82,2050.950686,1539.65,1948.718134,4725.1628,0.9502,32.11,1995.279822,1354.053,2007.346771,4527.5879,1.006,36.58,3820.615895,3452.5285,2296.492332,6666.6818,0.6011,9.32,3223.280721,2509.422,2246.569502,6636.2205,0.697,9.28,0.0,-0.0971,0.0,-0.2796,0.0,-0.0922,0.0,-0.1068,0.0,-0.4303,0.0,-0.1098,0.0,-0.102,0.0,-0.1503,0.001326,-0.0357,0.0,-0.0762,0.0,-0.6193,2.3e-05,-0.0471,0.0,-0.0769,0.0,-0.6261,6e-06,-0.0502,0.0,-0.1141,0.0,-0.3841,0.0,-0.0857,0.0,-0.0828,0.0,-0.2007,0.0,-0.0919,0.0,-0.0716,0.0,-0.5777,0.001168,-0.0361
121,Colombia,Los Patios,Norte de Santander,Andina (metro Cúcuta),85000,—,400,No,7.836,-72.506,walk,pbf_disk_6000m,9692,12976,2.678,0.000276,76.7,997930.1,7408,1.0806,0.0344,661,8,25,45,33,272,119,151,14,2,0.000276,0.00031,0.000107,0.000413,0.3859,0.018945,0.018869,0.002792,0.022598,0.1474,0.005472,0.000619,0.018869,0.010562,3.4485,2118.104088,1888.733,1354.479363,4082.3493,0.6395,19.84,2261.554454,2159.2195,1402.972821,3994.9468,0.6204,19.84,1898.729775,1766.11,1259.903333,3487.9706,0.6636,28.32,558.378089,402.225,588.161731,1136.474,1.0533,85.95,1086.69131,919.408,957.690353,2126.5983,0.8813,53.82,814.067596,575.5445,869.187948,1718.5339,1.0677,72.39,1819.759809,1514.4815,1296.826451,3652.9119,0.7126,29.16,4635.062047,4156.6475,2674.648521,8245.4218,0.577,8.33,0.000182,-0.038,0.004542,-0.0288,0.00011,-0.0393,0.0,-0.1046,0.0,-0.2214,0.0,-0.1427,0.0,-0.184,0.0,-0.1004,0.0,-0.2449,0.0,-0.0922,0.0,0.1919,0.0,-0.1316,0.0,-0.1081,0.0,0.2402,0.0,-0.1149,0.0,-0.1376,0.0,0.065,0.0,-0.177,0.0,-0.1409,0.0,0.0893,0.0,-0.1985,0.0,-0.1147,0.0,-0.1209,0.0,-0.1819
